cogs_pct_growth,revenue_growth,gross_profit_growth,gross_profit_pct_growth,ebitda_growth,ebitda_pct_growth,ebit_growth,ebit_pct_growth,pre_tax_income_growth,pre_tax_income_pct_growth,net_income_growth,net_income_pct_growth,dividends_per_share,shares_outstanding_basic,total_assets,total_liabilities,shareholders_equity,retained_earnings,tangible_shareholders_equity,total_assets_growth,total_liabilities_growth,shareholders_equity_growth,retained_earnings_growth,tangible_shareholders_equity_growth,cash_from_operations,cash_from_investing,cash_from_financing,free_cashflow,free_cashflow_per_share_diluted,cash_from_operations_growth,cash_from_investing_growth,cash_from_financing_growth,free_cashflow_growth,free_cashflow_per_share_diluted_growth,roe,roe_growth,roic,roic_growth,roce,roce_growth,debt_to_equity,debt_to_equity_growth,leverage,leverage_growth,current_ratio,current_ratio_growth,acid_test,acid_test_growth,days_in_inventory,days_in_inventory_growth,inventory_turns,inventory_turns_growth,days_sales_outstanding,days_sales_outstanding_growth,days_payable_outstanding,days_payable_outstanding_growth,ppe_turnover,ppe_turnover_growth,total_asset_turnover,total_asset_turnover_growth,score
0.36,1.4,1.0,-0.28,-7.5,-8.89,-10.4,-11.88,-7.14,-8.36,3.01,2.13,0.44,36000000.0,1709000000.0,791100000.0,917900000.0,498100000.0,268500000.0,0.89,0.55,1.18,-3.3,0.34,130300000.0,-42900000.0,-80700000.0,99800000.0,2.76,3.33,-77.19,237.66,-3.67,0.0,0.07,0.0,0.1,-9.09,0.1,0.0,0.86,-1.15,0.25,-16.67,2.23,-21.75,1.45,-22.46,115.02,0.96,3.17,-0.94,52.76,-1.12,52.44,2.42,6.43,1.9,0.83,0.0,0.09
4.93,-25.5,-45.36,-26.83,-109.5,-113.04,-1434.2,-1800.0,498.39,698.25,596.87,816.67,0.36,14100000.0,282400000.0,78100000.0,204400000.0,108600000.0,204400000.0,-7.01,-10.44,-5.63,-20.21,-5.63,1300000.0,-11500000.0,-19400000.0,-1600000.0,-0.73,-97.22,-16.67,169.44,-103.81,-124.41,-0.11,1000.0,-0.15,-1600.0,-0.15,-1600.0,0.38,-5.0,0.1,0.0,5.04,90.91,4.53,117.79,25.72,-1.64,14.19,1.65,24.63,36.91,14.29,18.29,3.57,-13.14,1.44,-20.0,0.15
0.96,11.3,7.98,-2.5,20.1,0.0,-10.0,-20.0,-19.14,-26.92,-10.31,-20.0,0.36,14300000.0,268400000.0,114400000.0,154000000.0,83500000.0,154000000.0,-4.96,46.48,-24.66,-23.11,-24.66,13200000.0,-5500000.0,-5500000.0,8200000.0,0.34,915.38,-52.17,-71.65,-612.5,-146.58,-0.13,18.18,-0.17,13.33,-0.14,-6.67,0.74,94.74,0.24,140.0,2.37,-52.98,1.89,-58.28,22.37,-13.02,16.32,15.01,25.15,2.11,16.98,18.82,4.49,25.77,1.68,16.67,0.21
-1.61,14.0,25.95,10.26,-246.0,-233.33,-44.7,-51.47,11.0,-2.86,4.0,-9.09,0.09,14300000.0,265100000.0,135100000.0,130000000.0,61400000.0,130000000.0,-1.23,18.09,-15.58,-26.47,-15.58,16100000.0,-9900000.0,5100000.0,9400000.0,0.42,21.97,80.0,-192.73,14.63,23.53,-0.16,23.08,-0.11,-35.29,-0.08,-42.86,1.04,40.54,0.29,20.83,2.21,-6.75,1.84,-2.65,18.12,-19.0,20.14,23.41,23.01,-8.51,15.84,-6.71,6.84,52.34,1.94,15.48,0.2
-2.96,17.2,23.23,5.22,44.9,23.27,51.4,29.41,83.19,56.29,88.24,59.68,0.44,103500000.0,2552000000.0,1670000000.0,882000000.0,492700000.0,-477900000.0,5.04,15.09,-9.86,64.89,25.96,223000000.0,-43200000.0,-149300000.0,181000000.0,1.73,27.65,-34.05,-14.0,38.27,36.22,0.27,107.69,0.22,46.67,0.19,46.15,1.89,27.7,0.56,12.0,3.34,9.15,1.33,9.02,119.69,2.05,3.05,-1.93,19.48,-3.18,30.48,-11.5,12.17,16.35,0.95,11.76,0.8
6.07,12.5,-9.71,-19.57,-1.3,-12.2,-3.9,-14.44,-5.41,-15.89,-16.22,-25.21,2.44,296800000.0,9826100000.0,3832300000.0,5993800000.0,6621600000.0,4676000000.0,24.49,63.48,8.02,13.38,-13.42,1935300000.0,-856100000.0,-470900000.0,1415000000.0,4.75,-14.03,-25.41,-63.72,-26.02,-23.14,0.25,-21.87,0.31,-24.39,0.31,-24.39,0.64,52.38,0.23,91.67,3.21,-2.43,2.19,-12.05,43.42,17.64,8.41,-14.96,35.46,34.27,18.75,12.21,5.13,-0.58,1.69,-9.63,0.06
2.14,42.6,29.42,-9.52,29.2,-9.44,29.3,-9.74,21.89,-14.53,24.4,-13.48,1.91,304500000.0,13874400000.0,5617800000.0,8256700000.0,7860600000.0,5578100000.0,41.2,46.59,37.75,18.71,19.29,2502100000.0,-3320700000.0,1783100000.0,1483100000.0,4.86,29.29,287.89,-478.66,4.81,2.32,0.22,-12.0,0.29,-6.45,0.27,-12.9,0.68,6.25,0.27,17.39,3.45,7.48,2.15,-1.83,44.82,3.22,8.14,-3.21,18.95,-46.56,9.94,-46.99,5.73,11.7,1.71,1.18,0.06
18.99,-52.7,-96.19,-91.81,-92.5,-84.05,-108.5,-117.99,-113.34,-128.2,-116.03,-133.77,1.41,314900000.0,12571900000.0,4987600000.0,7584300000.0,7120200000.0,4878300000.0,-9.39,-11.22,-8.14,-9.42,-12.55,1173200000.0,-700400000.0,-820000000.0,782700000.0,2.49,-53.11,-78.91,-145.99,-47.23,-48.77,-0.04,-118.18,-0.03,-110.34,-0.02,-107.41,0.66,-2.94,0.3,11.11,4.22,22.32,3.15,46.51,43.42,-3.12,8.41,3.32,36.4,92.08,23.38,135.21,2.79,-51.31,0.89,-47.95,0.08
-3.62,41.6,407.58,250.0,249.2,142.31,-250.5,-208.0,-164.52,-145.68,-145.67,-130.77,1.44,316000000.0,13921900000.0,6591200000.0,7330700000.0,6796000000.0,4638300000.0,10.74,32.15,-3.34,-4.55,-4.92,866800000.0,-2255800000.0,691800000.0,528100000.0,1.67,-26.12,222.07,-184.37,-32.53,-32.93,0.02,-150.0,0.04,-233.33,0.03,-250.0,0.9,36.36,0.37,23.33,3.9,-7.58,2.86,-9.21,37.75,-13.06,9.67,14.98,33.17,-8.87,21.73,-7.06,4.11,47.31,1.14,28.09,0.01
-4.68,26.4,140.07,91.84,101.7,60.32,240.7,166.67,368.66,269.82,480.31,387.5,1.45,317000000.0,14570400000.0,6863800000.0,7706600000.0,7111600000.0,5091300000.0,4.66,4.14,5.13,4.64,9.77,1031100000.0,-659900000.0,-495000000.0,592100000.0,1.87,18.95,-70.75,-171.55,12.12,11.98,0.1,400.0,0.13,225.0,0.12,300.0,0.89,-1.11,0.31,-16.22,2.8,-28.21,1.97,-31.12,39.98,5.91,9.13,-5.58,31.19,-5.97,19.29,-11.23,5.33,29.68,1.37,20.18,0.1
1.78,-3.0,-19.55,-17.02,-18.3,-15.84,-27.0,-25.0,-31.87,-29.76,-35.16,-33.33,1.46,318200000.0,14152100000.0,6266700000.0,7885400000.0,7124500000.0,4921600000.0,-2.87,-8.7,2.32,0.18,-3.33,1200400000.0,-204000000.0,-1146900000.0,252800000.0,0.79,16.42,-69.09,131.7,-57.3,-57.75,0.06,-40.0,0.09,-30.77,0.09,-25.0,0.79,-11.24,0.3,-3.23,2.79,-0.36,1.64,-16.75,47.34,18.41,7.71,-15.55,32.07,2.82,21.32,10.52,4.54,-14.82,1.37,0.0,0.15
-1.04,26.9,37.86,8.41,34.1,5.21,54.9,21.67,98.74,56.64,97.65,59.09,0.4,218500000.0,5979200000.0,3608600000.0,2370600000.0,2011800000.0,1174600000.0,6.96,4.33,11.24,10.47,31.95,486400000.0,-235800000.0,-46300000.0,319300000.0,1.35,187.3,58.15,-129.43,789.42,800.0,0.12,71.43,0.09,12.5,0.12,50.0,1.52,-6.17,0.42,-19.23,2.23,-37.36,1.14,-27.85,61.97,-14.28,5.89,16.63,31.03,-8.3,21.4,-1.56,3.65,28.07,1.34,18.58,0.13
2.01,-8.8,-22.72,-14.66,-22.6,-14.85,-31.7,-24.66,-51.9,-47.27,-41.17,-37.14,0.4,219200000.0,5815400000.0,3338800000.0,2476700000.0,2087600000.0,1321500000.0,-2.74,-7.48,4.48,3.77,12.51,445700000.0,-191600000.0,-268900000.0,222200000.0,0.94,-8.37,-18.74,480.78,-30.41,-30.37,0.07,-41.67,0.06,-33.33,0.08,-33.33,1.35,-11.18,0.47,11.9,3.77,69.06,1.79,57.02,66.8,7.79,5.46,-7.3,30.02,-3.25,19.17,-10.42,3.27,-10.41,1.25,-6.72,0.25
-2.42,23.3,64.26,32.35,125.4,78.57,-139.7,-130.77,-116.17,-113.23,-36.87,-48.48,0.48,115000000.0,3683100000.0,2522500000.0,1160600000.0,993600000.0,1083000000.0,-0.62,2.84,-7.4,-15.68,-8.36,27700000.0,-61500000.0,-147000000.0,-45500000.0,-0.39,-38.31,-53.97,-273.76,-44.65,-45.83,-0.11,-31.25,0.01,-133.33,0.01,-133.33,2.17,10.71,0.36,0.0,1.94,-1.52,1.18,-13.24,47.11,11.93,7.75,-10.61,45.14,-5.82,30.36,-3.5,6.96,36.74,2.1,24.26,0.04
-0.35,-1.0,2.5,4.44,93.1,96.0,608.2,675.0,531.42,532.35,-422.53,-423.53,0.48,115900000.0,3441200000.0,2194700000.0,1246500000.0,1145400000.0,1169600000.0,-6.57,-13.0,7.4,15.28,8.0,196000000.0,-27400000.0,-121700000.0,82100000.0,0.7,607.58,-55.45,-17.21,-280.44,-279.49,0.34,-409.09,0.1,900.0,0.09,800.0,1.76,-18.89,0.38,5.56,2.49,28.35,1.59,34.75,42.49,-9.81,8.59,10.84,45.69,1.22,22.78,-24.97,7.7,10.63,2.22,5.71,0.02
10.69,-30.3,-54.68,-35.04,-63.2,-46.86,-75.0,-64.0,-78.81,-69.65,-89.98,-85.71,0.72,43900000.0,1497400000.0,880400000.0,617000000.0,1013000000.0,563100000.0,-12.55,0.85,-26.48,1.65,-28.19,145500000.0,-107500000.0,-100500000.0,29200000.0,0.66,-33.41,-128.18,-79.38,-70.68,-67.8,0.08,-85.96,0.08,-69.23,0.06,-71.43,1.43,37.5,0.46,43.75,3.78,27.27,2.84,21.89,58.58,14.91,6.23,-12.99,35.05,-34.2,22.18,-42.6,2.15,-35.82,0.91,-20.18,0.09
3.69,-12.0,-30.12,-20.39,-43.9,-36.56,-84.1,-81.48,-92.54,-91.56,-95.62,-94.29,0.72,43900000.0,1583200000.0,1009800000.0,573400000.0,983200000.0,520600000.0,5.73,14.7,-7.07,-2.94,-7.55,115200000.0,-132900000.0,-53500000.0,71000000.0,1.6,-20.82,23.63,-46.77,143.15,142.42,0.0,-100.0,0.01,-87.5,0.01,-83.33,1.76,23.08,0.5,8.7,3.76,-0.53,2.83,-0.35,70.52,20.38,5.18,-16.85,57.4,63.77,45.2,103.79,1.94,-9.77,0.76,-16.48,0.04
-5.18,21.1,57.03,29.53,84.1,52.53,122.9,84.75,114.81,77.48,70.7,42.86,0.72,47100000.0,2627800000.0,1514700000.0,1113100000.0,1109600000.0,742700000.0,31.92,24.57,43.44,8.56,5.93,146200000.0,-140800000.0,-283400000.0,-11600000.0,-0.24,127.73,154.15,-232.49,-24.68,-29.41,0.11,22.22,0.16,100.0,0.11,83.33,1.36,-13.38,0.37,-9.76,2.25,-23.21,1.1,-47.62,143.08,70.13,2.55,-41.24,63.73,12.76,52.62,20.58,2.19,-13.44,0.77,-8.33,0.04
15.65,13.0,1006.0,883.33,-415.4,-378.26,1042.1,916.67,350.54,298.67,470.24,408.0,0.01,112800000.0,5025600000.0,5078400000.0,-52800000.0,-1544200000.0,-170200000.0,-6.93,4.27,-109.98,56.96,-152.24,279600000.0,11300000.0,-133100000.0,279600000.0,2.48,139.79,-116.35,70.64,139.79,125.45,9.98,-5970.59,-0.67,1575.0,-0.18,1700.0,-96.18,-1145.43,0.86,16.22,1.74,-12.12,0.81,-15.62,54.48,-35.72,6.7,55.45,35.04,-12.33,28.05,-36.94,1.71,22.14,0.83,22.06,0.44
0.46,9.2,6.38,-2.58,-71.0,-73.11,-95.5,-95.51,-101.08,-100.95,-98.97,-98.18,0.22,100000000.0,4682000000.0,3711300000.0,970700000.0,-940900000.0,933300000.0,-9.92,-14.14,10.98,2.82,11.47,83100000.0,-217800000.0,-16200000.0,-83700000.0,-0.84,-88.18,198.36,-96.28,-113.98,-115.73,0.0,-100.0,0.02,-95.12,0.01,-93.33,3.82,-22.67,0.64,0.0,2.73,9.64,1.96,7.1,31.87,-20.11,11.45,25.14,22.44,-36.21,19.57,-46.04,3.71,9.44,1.63,20.74,-0.24
3.46,46.4,-7.43,-37.21,-2.0,-33.33,0.1,-29.41,78.06,21.67,72.79,22.22,0.2,109600000.0,4188600000.0,3547500000.0,641100000.0,-1188400000.0,604000000.0,-2.01,4.5,-27.16,14.54,-28.33,-132400000.0,-266300000.0,153800000.0,-398700000.0,-3.64,-325.17,99.63,-682.58,433.73,427.54,-0.2,150.0,-0.05,0.0,-0.02,0.0,5.53,43.26,0.65,4.84,1.66,-24.55,-0.01,-100.61,91.3,123.66,4.0,-55.26,29.53,-28.77,35.77,-16.81,2.94,42.72,1.42,49.47,0.85
-1.29,8.4,32.64,24.07,-100.6,-100.0,186.8,158.33,45.62,34.59,20.71,9.09,0.2,109800000.0,4449900000.0,4072700000.0,377200000.0,-1366000000.0,340100000.0,6.24,14.8,-41.16,14.94,-43.69,-180500000.0,-420200000.0,425900000.0,-476600000.0,-4.34,36.33,57.79,176.92,19.54,19.23,-0.41,105.0,-0.2,300.0,-0.06,200.0,10.8,95.3,0.66,1.54,1.12,-32.53,-0.08,700.0,82.31,-9.85,4.43,10.75,31.84,7.82,35.29,-1.34,2.98,1.36,1.45,2.11,-0.07
6.68,-29.8,-59.91,-42.96,-73.9,-63.0,-109.8,-114.08,-239.13,-298.2,-284.96,-361.54,0.02,34700000.0,736500000.0,474500000.0,262000000.0,16400000.0,262000000.0,12.48,26.33,-6.16,-60.67,-2.06,72300000.0,-40900000.0,136100000.0,32800000.0,0.94,41.21,-48.75,325.31,-213.89,-213.25,-0.09,-280.0,-0.01,-106.67,-0.01,-107.14,1.81,34.07,0.55,52.78,6.35,135.19,4.78,195.06,59.84,-0.17,6.1,0.16,33.86,-23.98,13.15,-50.66,2.86,-31.41,0.99,-37.34,-0.22
-4.45,21.2,85.89,53.25,152.8,110.81,-530.3,-450.0,-71.25,-76.36,-76.02,-79.41,0.02,34900000.0,780900000.0,508800000.0,272000000.0,9700000.0,272000000.0,6.03,7.23,3.82,-40.85,3.82,50700000.0,-28700000.0,-11600000.0,21900000.0,0.63,-29.88,-29.83,-108.52,-33.23,-32.98,-0.02,-77.78,0.05,-600.0,0.04,-500.0,1.87,3.31,0.53,-3.64,5.21,-17.95,3.93,-17.78,55.44,-7.35,6.58,7.87,36.85,8.83,16.57,26.01,3.55,24.13,1.13,14.14,-0.22
-4.31,68.7,122.96,32.2,158.5,52.56,327.1,154.29,-1142.39,-720.19,-1086.44,-657.14,0.02,41700000.0,1010300000.0,613400000.0,396900000.0,67100000.0,375700000.0,29.38,20.56,45.92,591.75,38.12,4400000.0,-130800000.0,16400000.0,41500000.0,0.78,-91.32,355.75,-241.38,89.5,23.81,0.15,-850.0,0.18,260.0,0.16,300.0,1.55,-17.11,0.43,-18.87,3.21,-38.39,2.13,-45.8,55.53,0.16,6.57,-0.15,46.51,26.21,22.28,34.46,4.44,25.07,1.47,30.09,-0.12
-0.65,22.4,26.71,3.85,29.2,5.88,32.2,7.87,100.52,63.72,84.19,51.28,0.02,43400000.0,1710200000.0,1077900000.0,632400000.0,173400000.0,586200000.0,69.28,75.73,59.33,158.42,56.03,130200000.0,-63900000.0,-4600000.0,64400000.0,1.18,2859.09,-51.15,-128.05,55.18,51.28,0.17,13.33,0.16,-11.11,0.14,-12.5,1.7,9.68,0.36,-16.28,2.13,-33.64,1.35,-36.62,87.61,57.77,4.17,-36.53,59.7,28.36,43.06,93.27,3.2,-27.93,1.06,-27.89,-0.16
-0.56,5.7,6.34,0.65,0.1,-5.03,0.2,-5.43,2.87,-2.64,1.2,-4.76,0.75,384500000.0,4805500000.0,2498700000.0,2306700000.0,1977500000.0,1461100000.0,-3.03,-43.34,322.63,19.7,-587.85,560500000.0,-285300000.0,-587800000.0,413900000.0,1.06,-36.01,-9.37,57.12,-44.26,-44.79,0.26,-76.15,0.26,-58.06,0.23,-53.06,1.08,-86.63,0.19,0.0,1.65,101.22,1.38,94.37,49.01,6.5,7.45,-6.05,60.6,-0.61,50.43,11.67,11.51,9.31,1.24,8.77,0.88
2.17,-0.9,-3.34,-2.37,-20.9,-19.87,-25.8,-24.59,-30.62,-29.97,-36.73,-36.0,0.75,360800000.0,4675000000.0,2557900000.0,2117100000.0,2085600000.0,1301300000.0,-2.72,2.37,-8.22,5.47,-10.94,436300000.0,-311700000.0,-395700000.0,237500000.0,0.66,-22.16,9.25,-32.68,-42.62,-37.74,0.18,-30.77,0.19,-26.92,0.16,-30.43,1.21,12.04,0.28,47.37,1.89,14.55,1.51,9.42,54.85,11.92,6.65,-10.74,53.87,-11.11,47.6,-5.61,11.04,-4.08,1.27,2.42,1.22
-8.47,-8.2,1.13,10.13,26.2,37.19,35.0,46.74,35.25,47.27,39.28,51.56,0.75,360100000.0,4780600000.0,3818400000.0,962200000.0,2339500000.0,133700000.0,2.26,49.28,-54.55,12.17,-89.73,945000000.0,-33500000.0,-376100000.0,824600000.0,2.28,116.59,-89.25,-4.95,247.2,245.45,0.55,205.56,0.44,131.58,0.2,25.0,3.97,228.1,0.58,107.14,2.41,27.51,2.07,37.09,47.8,-12.85,7.64,14.89,50.36,-6.52,47.13,-0.99,10.76,-2.54,1.14,-10.24,-3.09
-0.94,7.8,8.85,1.0,18.5,9.64,23.4,14.07,28.3,19.01,29.54,20.62,0.83,360600000.0,5417700000.0,4614500000.0,803200000.0,2720600000.0,-234400000.0,13.33,20.85,-16.52,16.29,-275.32,528000000.0,-146700000.0,-224800000.0,391300000.0,1.07,-44.13,337.91,-40.23,-52.55,-53.07,0.85,54.55,0.51,15.91,0.22,10.0,5.75,44.84,0.6,3.45,2.39,-0.83,2.05,-0.97,58.35,22.07,6.26,-18.06,71.43,41.84,51.12,8.47,12.08,12.27,1.08,-5.26,45.6
0.52,7.0,6.46,-0.59,12.6,5.49,15.4,7.79,14.63,7.12,12.21,5.13,0.92,344700000.0,5671600000.0,5505600000.0,166000000.0,3168000000.0,-862800000.0,4.69,19.31,-79.33,16.44,268.09,664700000.0,-174500000.0,-397300000.0,473800000.0,1.36,25.89,18.95,76.73,21.08,27.1,4.63,444.71,0.62,21.57,0.22,0.0,33.17,476.87,0.79,31.67,3.31,38.49,2.85,39.02,56.97,-2.37,6.41,2.4,72.62,1.67,39.19,-23.34,11.96,-0.99,1.1,1.85,-0.6
-5.82,2.5,8.37,5.78,-0.6,-3.12,-1.9,-4.22,-2.65,-4.97,1.04,-1.63,1.24,341700000.0,6526800000.0,5642300000.0,884500000.0,3515200000.0,-902300000.0,15.08,2.48,432.83,10.96,4.58,1275700000.0,-900200000.0,-410900000.0,1056600000.0,3.05,91.92,415.87,3.42,123.01,124.26,0.88,-80.99,0.51,-17.74,0.21,-4.55,6.38,-80.77,0.6,-24.05,2.07,-37.46,1.8,-36.84,56.37,-1.05,6.48,1.09,69.74,-3.97,46.71,19.19,10.82,-9.53,0.98,-10.91,0.46
6.19,-9.3,-20.82,-12.8,-65.5,-61.9,-97.5,-97.01,-101.01,-101.05,-81.91,-79.37,0.19,26800000.0,615200000.0,221600000.0,393600000.0,123200000.0,343400000.0,-2.87,0.27,-4.56,2.75,-10.1,44300000.0,-36300000.0,-29100000.0,31800000.0,1.18,-34.37,175.0,-5.52,-43.11,-27.16,0.02,-81.82,0.0,-100.0,0.0,-100.0,0.56,3.7,0.16,6.67,4.05,-1.22,3.67,-2.39,35.46,12.97,10.29,-11.52,55.79,-6.75,19.92,-23.65,41.84,-5.38,1.1,-6.78,0.01
5.0,2.0,-6.85,-9.02,-20.2,-21.83,-30.6,-32.41,-27.94,-29.34,-15.91,-18.92,0.18,8200000.0,56000000.0,13600000.0,42500000.0,22400000.0,41800000.0,-9.39,-34.93,3.91,10.34,3.98,5700000.0,900000.0,-8500000.0,4000000.0,0.49,-34.48,-119.15,-293.18,-47.37,-47.31,0.09,-18.18,0.11,-31.25,0.1,-33.33,0.32,-37.25,0.01,0.0,3.2,37.93,2.6,31.98,69.05,-0.16,5.29,0.19,35.84,-13.51,21.52,-29.99,5.18,2.98,1.09,12.37,0.09
-1.57,3.7,24.44,20.55,19.2,13.98,24.4,20.55,182.82,172.69,108.87,104.35,0.87,447000000.0,24381000000.0,10157000000.0,14224000000.0,3475000000.0,2670000000.0,0.94,2.88,-0.39,15.91,-3.4,4867000000.0,-809000000.0,-2805000000.0,4571000000.0,10.08,29.44,-20.3,-14.74,32.76,29.56,0.06,100.0,0.09,28.57,0.09,28.57,0.71,2.9,0.16,-11.11,1.34,6.35,1.27,33.68,9.95,-74.19,36.68,287.33,4.48,-54.24,17.59,-8.15,8.66,33.03,0.76,2.7,0.19
-1.21,6.6,20.07,12.5,17.2,10.38,20.1,12.5,31.11,23.0,47.3,38.3,0.95,442000000.0,25491000000.0,9993000000.0,15498000000.0,4329000000.0,4037000000.0,4.55,-1.61,8.96,24.58,51.2,5220000000.0,-854000000.0,-2043000000.0,4926000000.0,10.77,7.25,5.56,-27.17,7.77,6.85,0.08,33.33,0.1,11.11,0.1,11.11,0.64,-9.86,0.13,-18.75,1.42,5.97,1.36,7.09,7.73,-22.31,47.22,28.74,2.61,-41.74,18.7,6.31,9.73,12.36,0.77,1.32,0.22
-11.4,8.1,120.68,103.03,18.3,9.4,21.1,12.12,25.68,16.28,100.94,86.15,1.0,438000000.0,23281000000.0,7507000000.0,15774000000.0,6452000000.0,4147000000.0,-8.67,-24.88,1.78,49.04,2.72,1249000000.0,2507000000.0,-3510000000.0,936000000.0,1.9,-76.07,-393.56,71.81,-81.0,-82.36,0.16,100.0,0.13,30.0,0.13,30.0,0.48,-25.0,0.12,-7.69,1.59,11.97,1.51,11.03,8.28,7.12,44.08,-6.65,2.16,-17.24,24.48,30.91,10.35,6.37,0.91,18.18,0.23
-0.1,8.8,9.21,0.5,10.4,1.56,11.3,1.8,12.04,2.93,30.72,19.83,1.12,417000000.0,23134000000.0,13946000000.0,9188000000.0,7646000000.0,-2474000000.0,-0.63,85.77,-41.75,18.51,-159.66,2036000000.0,-417000000.0,-1994000000.0,1732000000.0,3.89,63.01,-116.63,-43.19,85.04,104.74,0.37,131.25,0.23,76.92,0.15,15.38,1.52,216.67,0.38,216.67,1.44,-9.43,1.38,-8.61,6.42,-22.46,56.85,28.97,1.65,-23.61,23.71,-3.15,11.45,10.63,1.0,9.89,0.18
-1.24,18.1,21.19,2.47,25.2,5.83,24.1,4.97,24.49,5.32,26.33,6.54,60.0,177100000.0,1676300000.0,1134500000.0,541800000.0,985300000.0,-344900000.0,52.05,56.89,42.77,24.77,107.77,229600000.0,-569400000.0,348300000.0,172500000.0,0.95,10.23,562.09,-401.3,5.25,-48.09,0.38,-11.63,0.26,-23.53,0.26,-23.53,2.09,9.42,0.48,20.0,2.11,10.47,1.14,12.87,98.5,12.95,3.71,-11.46,61.15,19.69,53.58,12.63,1.89,10.53,1.08,-22.3,0.21
1.98,36.7,31.26,-3.92,26.0,-7.8,23.7,-9.47,21.2,-11.33,23.95,-9.65,60.0,178900000.0,1921300000.0,1154100000.0,767200000.0,1142500000.0,-159100000.0,14.62,1.73,41.6,15.95,-53.87,289600000.0,-99000000.0,-155200000.0,207200000.0,1.13,26.13,-82.61,-144.56,20.12,18.95,0.33,-13.16,0.29,11.54,0.29,11.54,1.5,-28.23,0.37,-22.92,2.09,-0.95,1.16,1.75,90.31,-8.31,4.04,8.89,56.7,-7.28,50.93,-4.95,2.28,20.63,1.29,19.44,0.11
-1.07,15.4,18.0,2.19,27.6,10.95,30.2,12.79,37.02,18.81,38.13,20.39,0.06,178500000.0,2359500000.0,1309000000.0,1050500000.0,1431600000.0,-41300000.0,22.81,13.42,36.93,25.3,-74.04,387900000.0,-237900000.0,-45600000.0,284100000.0,1.56,33.94,140.3,-70.62,37.11,38.05,0.34,3.03,0.31,6.9,0.3,3.45,1.25,-16.67,0.33,-10.81,2.35,12.44,1.47,26.72,86.82,-3.86,4.2,3.96,65.34,15.24,56.13,10.21,2.22,-2.63,1.21,-6.2,0.23
0.3,13.5,12.81,-0.61,13.9,0.45,14.4,0.52,15.86,2.06,18.69,4.84,0.06,175700000.0,2994200000.0,1625600000.0,1368600000.0,1467100000.0,136200000.0,26.9,24.19,30.28,2.48,-429.78,481500000.0,-246100000.0,-193900000.0,373200000.0,2.09,24.13,3.45,325.22,31.36,33.97,0.31,-8.82,0.29,-6.45,0.27,-10.0,1.19,-4.8,0.33,0.0,2.1,-10.64,1.3,-11.56,85.52,-1.5,4.27,1.67,58.19,-10.94,51.06,-9.03,9.39,322.97,1.08,-10.74,0.2
1.45,-12.9,-15.5,-3.09,-18.8,-7.14,-22.7,-11.28,-24.65,-13.54,-24.19,-13.08,0.06,171600000.0,3219200000.0,1456400000.0,1762800000.0,1774600000.0,394100000.0,7.51,-10.41,28.8,20.96,189.35,582300000.0,-373200000.0,-34300000.0,519200000.0,2.99,20.93,51.65,-82.31,39.12,43.06,0.18,-41.94,0.19,-34.48,0.18,-33.33,0.83,-30.25,0.3,-9.09,2.82,34.29,1.91,46.92,87.18,1.94,4.19,-1.87,58.19,0.0,55.14,7.99,8.47,-9.8,0.88,-18.52,0.22
1.51,10.9,7.38,-3.07,11.1,0.44,10.4,-0.51,8.0,-2.57,5.6,-5.0,0.06,169600000.0,6894900000.0,2053400000.0,4841500000.0,2102500000.0,3095400000.0,71.69,22.73,106.66,-6.99,282.43,565200000.0,-430900000.0,-151100000.0,465000000.0,2.71,33.02,23.75,-333.54,47.43,51.4,0.11,-47.62,0.12,-45.45,0.12,-42.86,0.42,-40.85,0.2,-20.0,7.8,156.58,6.79,208.64,87.98,5.15,4.15,-4.82,71.08,-3.67,51.16,-12.77,2.33,-75.93,0.57,-35.96,0.22
0.41,8.9,8.0,-0.95,6.7,-2.2,7.4,-1.53,8.65,-0.27,5.93,-3.01,0.21,323000000.0,5215500000.0,2773300000.0,2442200000.0,2210100000.0,509400000.0,-24.36,35.06,-49.56,5.12,-83.54,674700000.0,-493600000.0,-13100000.0,545600000.0,1.66,19.37,14.55,-91.33,17.33,-38.75,0.23,109.09,0.21,75.0,0.19,58.33,1.14,171.43,0.36,80.0,3.05,-60.9,2.22,-67.3,90.81,3.22,4.02,-3.13,77.45,8.96,61.45,20.11,10.28,341.2,0.82,43.86,0.16
-2.42,21.0,30.29,7.95,29.5,7.02,49.0,22.97,127.6,88.24,72.26,40.54,1320000.0,59700000.0,1801400000.0,666100000.0,1135300000.0,553700000.0,820700000.0,15.05,42.06,3.5,0.98,-1.0,178800000.0,-237500000.0,64700000.0,156900000.0,2.63,-10.29,159.85,-123.67,-8.08,-9.31,0.07,75.0,0.1,25.0,0.09,12.5,0.59,37.21,0.23,91.67,2.34,30.73,1.33,41.49,79.89,-9.94,4.57,11.19,50.85,11.88,26.69,31.54,4.95,-0.4,0.88,4.76,0.19
